City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
303,Shimoda,JP,2019-12-30 03:26:20,34.7,138.93,51.8,87,75,10.29
304,Senador Jose Porfirio,BR,2019-12-30 03:26:20,-2.59,-51.95,75.4,94,100,3.04
305,Omboue,GA,2019-12-30 03:26:21,-1.57,9.26,75.22,92,76,1.21
306,Lagoa,PT,2019-12-30 03:26:22,37.14,-8.45,53.01,81,0,9.17
307,Sergeyevka,KZ,2019-12-30 03:26:22,53.88,67.42,0.1,97,86,6.31
308,Padilla,CO,2019-12-30 03:26:22,3.23,-76.31,73.4,78,75,9.17
309,Kirakira,SB,2019-12-30 03:26:22,-10.46,161.92,81.54,72,10,3.44
310,Iranshahr,IR,2019-12-30 03:26:23,27.21,60.69,48.2,61,0,6.93
311,Novochernorechenskiy,RU,2019-12-30 03:26:23,56.27,91.08,0.84,82,100,5.17
312,Broken Hill,AU,2019-12-30 03:26:23,-31.97,141.45,102.2,10,33,18.34
313,Flin Flon,CA,2019-12-30 03:26:24,54.77,-101.88,16.38,93,100,3.85
314,Acapulco,MX,2019-12-30 03:23:22,16.86,-99.88,80.6,83,75,3.47
315,Santiago,PH,2019-12-30 03:26:24,16.69,121.54,82.24,60,2,2.64
316,Curitibanos,BR,2019-12-30 03:26:25,-27.29,-50.58,65.25,99,100,4.76
317,Palmer,AU,2019-12-30 03:26:25,-34.85,139.16,105.01,33,36,23.04
318,Severo-Kurilsk,RU,2019-12-30 03:26:25,50.68,156.12,25.99,92,100,11.74
319,Osinki,PL,2019-12-30 03:26:26,54.14,22.99,30.99,94,100,13.47
320,Faya,SA,2019-12-30 03:26:26,18.39,42.45,51.8,76,96,4.7
321,Bilibino,RU,2019-12-30 03:26:27,68.06,166.44,-31.7,100,100,1.28
322,Sanmenxia,CN,2019-12-30 03:26:27,34.77,111.19,34.68,26,98,5.37
323,Damietta,EG,2019-12-30 03:26:28,31.42,31.81,53.6,81,33,10.29
324,Curuca,BR,2019-12-30 03:26:28,-2.52,-61.06,75.78,93,76,4.97
325,Moron,HT,2019-12-30 03:26:28,18.56,-74.26,75.96,80,0,4.38
326,Torbay,CA,2019-12-30 03:26:28,47.66,-52.73,30.99,92,90,25.28
327,Kavaratti,IN,2019-12-30 03:26:29,10.57,72.64,82.63,69,98,2.91
328,Puerto Cabezas,NI,2019-12-30 03:26:29,14.04,-83.39,74.89,98,82,2.86
329,Sicuani,PE,2019-12-30 03:26:29,-14.27,-71.23,32.79,99,100,4.68
330,Lakatoro,VU,2019-12-30 03:26:30,-16.11,167.42,84.2,100,0,6.93
331,Nantucket,US,2019-12-30 03:26:30,41.28,-70.1,39.2,80,90,3.36
332,Beringovskiy,RU,2019-12-30 03:26:30,63.05,179.32,-9.33,88,0,22.73
333,Belmonte,PT,2019-12-30 03:26:31,40.36,-7.35,51.01,89,0,2.66
334,Along,IN,2019-12-30 03:26:31,28.17,94.8,54.12,40,0,4.07
335,Ambilobe,MG,2019-12-30 03:26:31,-13.19,49.05,75.69,92,100,4.32
336,Adre,TD,2019-12-30 03:26:31,13.47,22.2,56.43,22,74,9.71
337,Mezen,RU,2019-12-30 03:26:32,65.85,44.24,23.81,91,100,17.31
338,Bonthe,SL,2019-12-30 03:26:32,7.53,-12.5,78.3,81,31,3.2
339,Cairns,AU,2019-12-30 03:26:32,-16.92,145.77,89.01,70,75,10.29
340,Majene,ID,2019-12-30 03:26:32,-3.54,118.97,84.87,71,56,4.83
341,Almansa,ES,2019-12-30 03:26:33,38.87,-1.1,48.99,100,75,5.82
342,Miracema Do Tocantins,BR,2019-12-30 03:26:33,-9.56,-48.4,73.63,87,91,1.95
343,Riyadh,SA,2019-12-30 03:22:55,24.63,46.72,51.8,53,0,3.36
344,Plettenberg Bay,ZA,2019-12-30 03:26:34,-34.05,23.37,66.45,94,77,3.94
345,Marsa Matruh,EG,2019-12-30 03:22:03,31.35,27.25,46.4,75,40,16.11
346,Gornopravdinsk,RU,2019-12-30 03:26:34,60.06,69.92,-6.39,93,0,4.81
347,Dudinka,RU,2019-12-30 03:26:35,69.41,86.18,-9.4,76,100,26.84
348,Gloversville,US,2019-12-30 03:26:35,43.05,-74.34,34.0,96,90,4.7
349,Moscow,RU,2019-12-30 03:25:47,55.75,37.62,27.0,92,90,11.18
350,Luwuk,ID,2019-12-30 03:26:36,-0.95,122.79,82.92,72,87,3.89
351,Kajaani,FI,2019-12-30 03:26:36,64.22,27.73,37.4,93,90,14.99
352,Geraldton,CA,2019-12-30 03:26:36,49.72,-86.95,17.6,85,90,13.87
353,Margate,AU,2019-12-30 03:26:36,-43.03,147.26,102.2,11,33,21.92
354,Nhulunbuy,AU,2019-12-30 03:26:37,-12.18,136.78,93.2,49,75,11.41
355,Miranda,BR,2019-12-30 03:26:37,-20.24,-56.38,79.79,69,100,1.45
356,Kodinar,IN,2019-12-30 03:26:37,20.79,70.7,59.54,39,0,12.19
357,Chulym,RU,2019-12-30 03:26:38,55.09,80.97,13.23,95,100,7.56
358,Urucara,BR,2019-12-30 03:26:38,-2.54,-57.76,74.53,97,50,1.54
359,Liepaja,LV,2019-12-30 03:26:38,56.52,21.02,42.8,81,100,20.8
360,Port Blair,IN,2019-12-30 03:26:39,11.67,92.75,81.5,76,16,13.87
361,Alofi,NU,2019-12-30 03:21:49,-19.06,-169.92,78.42,83,97,19.33
362,Novovasylivka,UA,2019-12-30 03:26:39,48.2,37.04,28.78,89,30,7.16
363,Akonolinga,CM,2019-12-30 03:26:40,3.77,12.24,64.36,99,5,1.05
364,Laguna,BZ,2019-12-30 03:26:40,16.17,-88.94,71.08,98,8,1.16
365,Rawson,AR,2019-12-30 03:26:40,-43.3,-65.11,63.57,69,67,2.8
366,Barranca,PE,2019-12-30 03:26:41,-10.75,-77.76,69.22,93,94,9.64
367,Redlands,US,2019-12-30 03:26:41,34.06,-117.19,55.0,37,75,3.36
368,Oistins,BB,2019-12-30 03:22:24,13.07,-59.53,75.2,83,20,4.7
369,Tilichiki,RU,2019-12-30 03:26:42,60.47,166.1,-10.61,66,0,8.05
370,Rio Negro,BR,2019-12-30 03:26:42,-26.1,-49.8,61.0,97,79,1.99
371,Kruisfontein,ZA,2019-12-30 03:26:43,-34.0,24.73,63.16,98,86,0.94
372,Stromness,CA,2019-12-30 03:26:43,42.87,-79.55,42.8,93,90,12.75
373,Kibakwe,TZ,2019-12-30 03:26:43,-6.71,36.37,66.4,96,91,0.96
374,Gamba,CN,2019-12-30 03:26:44,28.28,88.52,17.04,11,45,1.72
375,Sorong,ID,2019-12-30 03:26:44,-0.86,131.25,94.33,43,42,1.59
376,Colares,PT,2019-12-30 03:26:44,38.8,-9.45,53.01,93,0,2.24
377,Tonantins,BR,2019-12-30 03:26:44,-2.86,-67.77,72.86,99,100,1.01
378,Bathsheba,BB,2019-12-30 03:26:45,13.22,-59.52,75.2,83,20,4.7
379,Wanning,AT,2019-12-30 03:26:45,48.64,13.53,25.0,100,0,1.12
380,San Remo,AR,2019-12-30 03:26:46,-31.31,-64.31,72.0,100,75,4.7
381,Almeirim,BR,2019-12-30 03:26:46,-1.53,-52.58,74.97,95,100,3.51
382,Trinidad,BO,2019-12-30 03:26:47,-14.83,-64.9,75.25,93,100,3.06
383,Fairmont,US,2019-12-30 03:26:48,40.64,-97.59,28.99,73,90,31.09
384,Orbetello,IT,2019-12-30 03:26:48,42.44,11.21,39.99,64,0,10.29
385,Ouesso,CG,2019-12-30 03:26:49,1.61,16.05,69.46,53,46,2.19
386,Puertollano,ES,2019-12-30 03:26:49,38.69,-4.11,30.99,95,0,1.01
387,Boddam,GB,2019-12-30 03:26:50,57.47,-1.78,51.8,81,100,18.34
388,East Stroudsburg,US,2019-12-30 03:26:50,41.0,-75.18,41.0,100,90,3.36
389,Oktyabrskoye,RU,2019-12-30 03:26:51,56.73,85.44,3.99,84,90,6.71
390,Sobolevo,RU,2019-12-30 03:26:51,54.43,31.9,22.89,88,100,12.77
391,Lima,PE,2019-12-30 03:26:51,-12.06,-77.04,68.0,94,75,10.29
392,Wajima,JP,2019-12-30 03:26:51,37.4,136.9,44.6,100,75,1.12
393,Itoman,JP,2019-12-30 03:26:51,26.12,127.67,69.8,88,75,13.87
394,Usogorsk,RU,2019-12-30 03:26:52,63.43,48.71,15.42,88,100,13.62
395,Brae,GB,2019-12-30 03:26:52,60.4,-1.35,48.2,76,100,26.4
396,Ancud,CL,2019-12-30 03:26:52,-41.87,-73.83,53.6,76,100,6.93
397,Port Augusta,AU,2019-12-30 03:26:53,-32.49,137.76,102.99,14,84,11.99
398,Linjiang,CN,2019-12-30 03:26:53,41.81,126.91,14.95,83,100,3.38
399,Fernley,US,2019-12-30 03:24:46,39.61,-119.25,37.99,74,90,2.66
400,Sisimiut,GL,2019-12-30 03:24:37,66.94,-53.67,5.74,81,8,8.14
401,Carrick-On-Suir,IE,2019-12-30 03:26:54,52.35,-7.41,50.0,84,0,7.0
402,Chirongui,YT,2019-12-30 03:25:50,-12.93,45.15,78.8,94,75,4.7
403,Klamath Falls,US,2019-12-30 03:26:54,42.22,-121.78,34.0,86,90,1.19
404,Keti Bandar,PK,2019-12-30 03:26:54,24.14,67.45,57.97,25,0,12.84
405,Suaita,CO,2019-12-30 03:26:55,6.1,-73.44,59.83,97,100,2.95
406,Pozo Colorado,PY,2019-12-30 03:26:55,-23.49,-58.8,76.96,80,32,2.89
407,Hinsdale,US,2019-12-30 03:26:56,42.79,-72.49,35.01,98,90,2.15
408,Kibre Mengist,ET,2019-12-30 03:26:56,5.87,38.99,55.27,82,100,1.57
409,Antofagasta,CL,2019-12-30 03:26:56,-23.65,-70.4,66.2,77,90,6.93
410,Chapais,CA,2019-12-30 03:26:57,49.78,-74.86,10.4,85,40,5.82
411,Conceicao Do Araguaia,BR,2019-12-30 03:26:57,-8.26,-49.26,75.04,83,99,0.94
412,Kolondieba,ML,2019-12-30 03:26:57,11.09,-6.89,66.38,20,0,5.37
413,Kandrian,PG,2019-12-30 03:26:57,-6.21,149.55,83.93,76,78,6.67
414,Sayyan,YE,2019-12-30 03:26:58,15.17,44.32,45.9,42,99,0.94
415,Hauterive,CA,2019-12-30 03:26:59,49.18,-68.27,21.2,62,0,9.17
416,Vizinga,RU,2019-12-30 03:26:59,61.08,50.08,7.29,77,100,11.79
417,Ostrovnoy,RU,2019-12-30 03:27:00,68.05,39.51,33.55,94,100,13.6
418,Siedlce,PL,2019-12-30 03:27:00,52.17,22.28,32.0,85,100,11.18
419,Boende,CD,2019-12-30 03:27:00,-0.28,20.88,71.44,94,99,1.61
420,Ballina,IE,2019-12-30 03:27:00,54.11,-9.15,53.01,90,100,5.01
421,Maracacume,BR,2019-12-30 03:26:57,-2.04,-45.96,74.8,93,100,2.1
422,Princeton,US,2019-12-30 03:27:01,40.35,-74.66,48.2,100,90,8.05
423,Angoram,PG,2019-12-30 03:27:01,-4.06,144.07,90.61,56,40,3.53
424,Jaroslaw,PL,2019-12-30 03:27:01,50.02,22.68,27.0,79,90,8.05
425,Jablah,SY,2019-12-30 03:27:02,35.36,35.93,53.6,62,40,9.17
426,Belaya Gora,RU,2019-12-30 03:27:02,68.54,146.19,-31.31,75,0,4.83
427,Havelock,US,2019-12-30 03:27:02,34.88,-76.9,71.6,73,90,12.75
428,Glendive,US,2019-12-30 03:27:03,47.11,-104.71,17.6,85,1,17.22
429,Den Helder,NL,2019-12-30 03:22:31,52.96,4.76,45.0,81,90,13.87
430,Birjand,IR,2019-12-30 03:27:03,32.86,59.22,26.6,63,0,6.93
431,Pierre,US,2019-12-30 03:27:03,44.37,-100.35,25.0,92,90,29.97
432,Sabang,PH,2019-12-30 03:27:04,13.8,121.11,84.0,75,0,5.99
433,Pidhorodna,UA,2019-12-30 03:27:04,48.11,30.89,30.78,81,90,10.33
434,Kompaniyivka,UA,2019-12-30 03:27:04,48.25,32.21,29.21,84,38,12.17
435,Capreol,CA,2019-12-30 03:27:04,46.71,-80.92,25.0,92,90,14.99
436,Kosai,JP,2019-12-30 03:27:05,34.71,137.53,52.0,100,75,2.24
437,Kokopo,PG,2019-12-30 03:27:05,-4.34,152.27,82.85,72,0,4.09
438,Golfito,CR,2019-12-30 03:27:05,8.64,-83.17,75.51,92,100,2.48
439,Nemuro,JP,2019-12-30 03:27:05,43.32,145.57,30.2,63,20,11.41
440,Jalu,LY,2019-12-30 03:27:06,29.03,21.55,46.09,71,0,15.59
441,Tarko-Sale,RU,2019-12-30 03:27:06,64.92,77.78,12.99,89,100,17.05
442,Jimo,CN,2019-12-30 03:27:06,36.39,120.46,37.4,51,75,22.37
443,Tessalit,ML,2019-12-30 03:27:06,20.2,1.01,57.72,17,0,10.33
444,Okmulgee,US,2019-12-30 03:27:07,35.62,-95.96,41.0,60,1,9.17
445,Innisfail,AU,2019-12-30 03:24:30,-17.52,146.03,88.0,45,75,5.99
446,Dryden,CA,2019-12-30 03:27:07,49.79,-92.84,15.8,85,90,16.11
447,Veracruz,EC,2019-12-30 03:25:20,-3.97,-79.57,63.39,94,82,3.11
448,Raudeberg,NO,2019-12-30 03:27:08,61.99,5.14,46.4,93,100,19.46
449,Makat,KZ,2019-12-30 03:27:08,47.65,53.35,25.52,87,62,4.45
450,Shenjiamen,CN,2019-12-30 03:27:08,29.96,122.3,53.38,83,100,16.98
451,Abnub,EG,2019-12-30 03:27:08,27.27,31.15,44.6,74,0,11.41
452,High Level,CA,2019-12-30 03:27:08,58.52,-117.13,1.4,84,75,3.36
453,Monticello,US,2019-12-30 03:27:09,40.03,-88.57,48.2,100,90,5.82
454,Mandalgovi,MN,2019-12-30 03:27:09,45.76,106.27,-12.87,72,0,9.35
455,Sola,TZ,2019-12-30 03:27:09,-3.17,33.8,65.89,77,90,5.28
456,Fare,PF,2019-12-30 03:27:10,-16.7,-151.02,81.81,76,100,13.06
457,Batagay,RU,2019-12-30 03:27:10,67.65,134.64,-26.41,77,0,4.21
458,Dhidhdhoo,MV,2019-12-30 03:27:10,6.88,73.1,82.04,71,100,10.13
459,Jidong,CN,2019-12-30 03:27:11,45.25,131.14,3.6,78,2,6.69
460,Oktyabrskiy,RU,2019-12-30 03:27:11,55.61,37.97,27.0,86,90,11.18
461,Sandwick,GB,2019-12-30 03:27:11,54.57,-2.89,48.99,100,95,8.05
462,Isangel,VU,2019-12-30 03:27:11,-19.55,169.27,82.4,74,75,14.99
463,Saint-Louis,SN,2019-12-30 03:27:11,16.03,-16.5,66.2,39,99,4.7
464,Duliagaon,IN,2019-12-30 03:27:11,27.37,95.32,60.8,63,0,8.05
465,Pangnirtung,CA,2019-12-30 03:27:12,66.15,-65.72,-1.37,93,100,2.51
466,Kloulklubed,PW,2019-12-30 03:27:12,7.04,134.26,86.0,70,75,16.11
467,Tuy Hoa,VN,2019-12-30 03:27:12,13.08,109.3,76.69,87,74,18.52
468,Mwense,ZM,2019-12-30 03:27:12,-10.39,28.7,66.74,98,100,4.74
469,Touros,BR,2019-12-30 03:23:58,-5.2,-35.46,78.8,78,20,9.17
470,Yerbogachen,RU,2019-12-30 03:27:13,61.28,108.01,-12.68,95,100,9.84
471,Huanren,CN,2019-12-30 03:27:13,41.26,125.37,7.63,83,35,6.49
472,Oudtshoorn,ZA,2019-12-30 03:27:13,-33.59,22.2,66.2,93,90,6.93
473,Xinpu,CN,2019-12-30 03:27:13,27.63,119.93,58.68,93,100,1.34
474,Guiratinga,BR,2019-12-30 03:27:13,-16.35,-53.76,74.28,76,6,1.63
475,Manado,ID,2019-12-30 03:26:27,1.49,124.85,87.8,70,40,11.41
476,Buraydah,SA,2019-12-30 03:27:14,26.33,43.97,51.8,62,0,4.7
477,Kologriv,RU,2019-12-30 03:27:14,58.83,44.31,15.73,91,100,10.87
478,Los Llanos De Aridane,ES,2019-12-30 03:27:14,28.66,-17.92,66.2,34,100,3.36
479,Coracao De Jesus,BR,2019-12-30 03:27:15,-16.69,-44.37,75.2,57,0,4.7
480,Komatipoort,MZ,2019-12-30 03:27:15,-25.43,31.96,70.0,88,79,2.24
481,Huarmey,PE,2019-12-30 03:27:15,-10.07,-78.15,67.62,84,61,2.35
482,Smolenka,PL,2019-12-30 03:27:15,54.15,22.76,30.99,94,100,13.47
483,Campbell River,CA,2019-12-30 03:27:16,50.02,-125.24,44.6,100,90,2.24
484,Penzance,GB,2019-12-30 03:27:16,50.12,-5.53,52.0,100,0,17.22
485,Paita,PE,2019-12-30 03:27:16,-5.09,-81.11,74.19,75,100,10.33
486,Nieves,MX,2019-12-30 03:27:16,24.0,-103.02,55.65,33,0,5.5
487,Bria,CF,2019-12-30 03:27:16,6.54,21.99,61.72,28,50,3.42
488,Herat,AF,2019-12-30 03:27:17,34.35,62.22,32.0,50,29,5.82
489,Muros,ES,2019-12-30 03:27:17,42.77,-9.06,52.0,65,0,4.7
490,Garden City,US,2019-12-30 03:27:17,43.62,-116.24,32.0,92,90,4.7
491,Port Hedland,AU,2019-12-30 03:27:17,-20.31,118.58,93.2,63,1,12.75
492,Pacific Grove,US,2019-12-30 03:27:15,36.62,-121.92,52.0,93,90,13.27
493,Pahrump,US,2019-12-30 03:26:15,36.21,-115.98,39.99,55,20,4.7
494,Podgorica,ME,2019-12-30 03:27:18,42.44,19.26,39.2,34,10,27.51
495,Taoudenni,ML,2019-12-30 03:27:18,22.68,-3.98,58.53,23,0,11.63
496,Yaan,NG,2019-12-30 03:27:18,7.38,8.57,70.18,20,42,5.12
497,Rio Gallegos,AR,2019-12-30 03:27:19,-51.62,-69.22,53.6,71,100,6.93
498,Evensk,RU,2019-12-30 03:27:20,61.92,159.24,-8.61,39,0,4.7
499,Jesus Carranza,MX,2019-12-30 03:27:20,31.49,-106.24,39.2,41,1,9.17
500,Chicama,PE,2019-12-30 03:27:20,-7.84,-79.15,69.8,83,75,6.93
501,Broken Arrow,US,2019-12-30 03:27:20,36.05,-95.79,42.01,64,1,16.11
502,Terekli-Mekteb,RU,2019-12-30 03:27:21,44.16,45.87,38.59,83,100,10.33
503,Waipawa,NZ,2019-12-30 03:27:21,-39.94,176.59,73.99,56,48,11.01
504,Port Keats,AU,2019-12-30 03:27:21,-14.25,129.55,93.96,51,47,11.54
505,Pandan,PH,2019-12-30 03:27:21,11.72,122.09,82.53,74,0,18.19
506,Saint-Leu,RE,2019-12-30 03:27:21,-21.15,55.28,78.8,88,100,14.99
507,Mayo,CA,2019-12-30 03:27:22,63.59,-135.9,-5.8,76,90,5.5
508,Komsomolskiy,RU,2019-12-30 03:27:22,67.55,63.78,10.85,92,100,23.76
509,Todos Santos,MX,2019-12-30 03:27:22,23.45,-110.23,64.99,48,5,17.22
510,Los Algarrobos,EC,2019-12-30 03:27:22,-3.25,-79.94,89.6,31,90,3.36
