City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
134,Hithadhoo,MV,2020-01-04 00:42:03,-0.6,73.08,82.76,67,42,1.5
135,Hasaki,JP,2020-01-04 00:46:49,35.73,140.83,45.0,70,75,3.36
136,Evensk,RU,2020-01-04 00:46:49,61.92,159.24,6.42,69,89,11.72
137,Norman Wells,CA,2020-01-04 00:46:49,65.28,-126.83,-18.4,75,40,6.93
138,Rosarito,CO,2020-01-04 00:46:49,4.91,-75.23,77.0,83,20,3.36
139,Apt,FR,2020-01-04 00:46:50,43.88,5.4,53.6,62,40,12.75
140,Saint-Pierre,FR,2020-01-04 00:46:50,48.95,4.24,43.0,93,90,12.75
141,Ushtobe,KZ,2020-01-04 00:46:50,45.25,77.98,26.71,88,98,5.28
142,Codrington,AU,2020-01-04 00:46:50,-28.95,153.24,90.0,35,0,6.93
143,Fort Nelson,CA,2020-01-04 00:46:50,58.81,-122.69,-7.6,76,90,5.88
144,Lannion,FR,2020-01-04 00:46:51,48.73,-3.46,42.8,80,58,3.36
145,Atar,MR,2020-01-04 00:46:51,20.52,-13.05,57.47,19,100,11.77
146,Darnah,LY,2020-01-04 00:46:51,32.77,22.64,58.59,59,59,20.11
147,Port Augusta,AU,2020-01-04 00:46:52,-32.49,137.76,73.99,58,58,13.0
148,Zaragoza,SV,2020-01-04 00:46:52,13.59,-89.29,80.6,83,20,9.17
149,Amga,RU,2020-01-04 00:46:52,60.89,131.98,-29.15,94,71,2.75
150,Zihuatanejo,MX,2020-01-04 00:46:52,17.64,-101.55,82.4,48,75,4.7
151,Puerto Del Rosario,ES,2020-01-04 00:46:52,28.5,-13.86,64.4,77,0,18.34
152,Srednekolymsk,RU,2020-01-04 00:46:53,67.46,153.71,0.16,74,16,3.4
153,Morant Bay,JM,2020-01-04 00:46:54,17.88,-76.41,82.4,65,20,19.46
154,Tocopilla,CL,2020-01-04 00:46:55,-22.09,-70.2,57.99,54,58,1.86
155,Kahului,US,2020-01-04 00:42:45,20.89,-156.47,77.0,80,90,23.04
156,Birobidzhan,RU,2020-01-04 00:46:55,48.79,132.93,-8.27,83,0,1.45
157,Calvinia,ZA,2020-01-04 00:46:56,-31.47,19.78,60.49,52,0,3.6
158,Verkhnyaya Toyma,RU,2020-01-04 00:46:56,62.24,45.0,34.48,88,93,12.03
159,Roma,IT,2020-01-04 00:46:43,41.89,12.48,48.0,80,24,1.12
160,Hellvik,NO,2020-01-04 00:46:57,59.92,5.78,36.0,80,75,29.97
161,Kasongo-Lunda,CD,2020-01-04 00:46:57,-6.48,16.82,67.62,96,95,1.16
162,Talnakh,RU,2020-01-04 00:46:57,69.49,88.39,-4.0,76,100,15.66
163,Kodiak,US,2020-01-04 00:46:57,39.95,-94.76,39.2,64,90,10.29
164,Bamberg,DE,2020-01-04 00:42:53,49.89,10.89,45.0,93,75,10.29
165,Bethel,US,2020-01-04 00:46:58,60.79,-161.76,-7.6,76,1,14.99
166,Estancia,US,2020-01-04 00:46:58,34.76,-106.06,39.99,47,1,11.41
167,La Baule-Escoublac,FR,2020-01-04 00:46:58,47.28,-2.4,46.4,81,90,4.7
168,Malaryta,BY,2020-01-04 00:46:59,51.79,24.08,33.76,82,88,12.33
169,Llanes,ES,2020-01-04 00:46:59,43.42,-4.75,50.0,10,1,9.44
170,Shajapur,IN,2020-01-04 00:46:59,23.42,76.29,52.02,91,12,5.26
171,Shizunai,JP,2020-01-04 00:46:59,42.33,142.37,16.29,83,94,4.21
172,Magadan,RU,2020-01-04 00:46:59,59.56,150.8,20.48,75,100,34.69
173,Puerto Carreno,CO,2020-01-04 00:45:37,6.19,-67.49,84.2,66,42,3.36
174,Tasiilaq,GL,2020-01-04 00:47:00,65.61,-37.64,23.0,38,100,10.29
175,Cabo San Lucas,MX,2020-01-04 00:47:00,22.89,-109.91,72.0,56,5,9.17
176,Naze,NG,2020-01-04 00:47:00,5.43,7.07,72.28,25,0,5.84
177,Agadez,NE,2020-01-04 00:47:01,16.97,7.99,55.4,32,1,4.7
178,Nyagan,RU,2020-01-04 00:47:01,62.14,65.43,17.1,91,100,11.43
179,Carnarvon,ZA,2020-01-04 00:47:01,-30.97,22.13,65.41,66,0,9.08
180,Ponta Do Sol,BR,2020-01-04 00:47:01,-20.63,-46.0,68.81,94,86,5.46
181,Sur,OM,2020-01-04 00:47:02,22.57,59.53,68.14,66,0,6.73
182,Yokadouma,CM,2020-01-04 00:47:02,3.52,15.05,66.42,33,91,2.8
